code,report_date,publish_date
000568,2017-09-30,2017-10-27
000568,2017-12-31,2018-04-11
000568,2018-03-31,2018-04-26
000568,2018-06-30,2018-08-28
000568,2018-09-30,2018-10-29
000568,2018-12-31,2019-04-26
000568,2019-03-31,2019-04-26
000568,2019-06-30,2019-08-29
000568,2019-09-30,2019-10-31
000568,2019-12-31,2020-04-29
000568,2020-03-31,2020-04-29
000568,2020-06-30,2020-08-28
000568,2020-09-30,2020-10-29
000568,2020-12-31,2021-04-30
000568,2021-03-31,2021-04-30
000568,2021-06-30,2021-08-28
000568,2021-09-30,2021-10-29
000568,2021-12-31,2022-04-29
000568,2022-03-31,2022-04-29
000568,2022-06-30,2022-08-29
000568,2022-09-30,2022-10-28
000568,2022-12-31,2023-04-29
000568,2023-03-31,2023-04-29
000568,2023-06-30,2023-08-29
000568,2023-09-30,2023-10-31
000568,2023-12-31,2024-04-27
000568,2024-03-31,2024-04-27
000568,2024-06-30,2024-08-31
000568,2024-09-30,2024-10-31
000568,2024-12-31,2025-04-28
000568,2025-03-31,2025-04-28
000568,2025-06-30,2025-08-30
000568,2025-09-30,2025-10-31
000568,2025-12-31,2026-04-29
000568,2026-03-31,2026-04-29
000568,2026-06-30,2026-08-26
600519,2015-03-31,2015-04-21
600519,2015-06-30,2015-08-28
600519,2015-09-30,2015-10-23
600519,2015-12-31,2016-03-24
600519,2016-03-31,2016-04-21
600519,2016-06-30,2016-08-27
600519,2016-09-30,2016-10-29
600519,2016-12-31,2017-04-15
600519,2017-03-31,2017-04-25
600519,2017-06-30,2017-07-28
600519,2017-09-30,2017-10-26
600519,2017-12-31,2018-03-28
600519,2018-03-31,2018-04-28
600519,2018-06-30,2018-08-02
600519,2018-09-30,2018-10-29
600519,2018-12-31,2019-03-29
600519,2019-03-31,2019-04-25
600519,2019-06-30,2019-07-18
600519,2019-09-30,2019-10-16
600519,2019-12-31,2020-04-22
600519,2020-03-31,2020-04-28
600519,2020-06-30,2020-07-29
600519,2020-09-30,2020-10-26
600519,2020-12-31,2021-03-31
600519,2021-03-31,2021-04-28
600519,2021-06-30,2021-07-31
600519,2021-09-30,2021-10-23
600519,2021-12-31,2022-03-31
600519,2022-03-31,2022-04-27
600519,2022-06-30,2022-08-03
600519,2022-09-30,2022-10-17
600519,2022-12-31,2023-03-31
600519,2023-03-31,2023-04-26
600519,2023-06-30,2023-08-03
600519,2023-09-30,2023-10-21
600519,2023-12-31,2024-04-03
600519,2024-03-31,2024-04-27
600519,2024-06-30,2024-08-09
600519,2024-09-30,2024-10-26
600519,2024-12-31,2025-04-03
600519,2025-03-31,2025-04-30
600519,2025-06-30,2025-08-13
600519,2025-09-30,2025-10-30
600519,2025-12-31,2026-04-17
600519,2026-03-31,2026-04-25
600519,2026-06-30,2026-08-15
603986,2016-06-30,2016-08-31
603986,2016-09-30,2016-10-28
603986,2016-12-31,2017-04-11
603986,2017-03-31,2017-04-28
603986,2017-06-30,2017-08-28
603986,2017-09-30,2017-10-28
603986,2017-12-31,2018-04-16
603986,2018-03-31,2018-04-28
603986,2018-06-30,2018-08-25
603986,2018-09-30,2018-10-31
603986,2018-12-31,2019-04-30
603986,2019-03-31,2019-04-30
603986,2019-06-30,2019-08-28
603986,2019-09-30,2019-10-30
603986,2019-12-31,2020-03-27
603986,2020-03-31,2020-04-29
603986,2020-06-30,2020-08-26
603986,2020-09-30,2020-10-30
603986,2020-12-31,2021-04-17
603986,2021-03-31,2021-04-28
603986,2021-06-30,2021-08-28
603986,2021-09-30,2021-10-28
603986,2021-12-31,2022-04-28
603986,2022-03-31,2022-04-28
603986,2022-06-30,2022-08-27
603986,2022-09-30,2022-10-29
603986,2022-12-31,2023-04-28
603986,2023-03-31,2023-04-28
603986,2023-06-30,2023-08-26
603986,2023-09-30,2023-10-25
603986,2023-12-31,2024-04-20
603986,2024-03-31,2024-04-20
603986,2024-06-30,2024-08-21
603986,2024-09-30,2024-10-26
603986,2024-12-31,2025-04-26
603986,2025-03-31,2025-04-26
603986,2025-06-30,2025-08-23
603986,2025-09-30,2025-10-29
603986,2025-12-31,2026-03-31
603986,2026-03-31,2026-04-30
603986,2026-06-30,2026-08-19
688396,2019-12-31,2020-04-23
688396,2020-03-31,2020-04-23
688396,2020-06-30,2020-07-29
688396,2020-09-30,2020-10-20
688396,2020-12-31,2021-04-30
688396,2021-03-31,2021-04-30
688396,2021-06-30,2021-08-19
688396,2021-09-30,2021-10-27
688396,2021-12-31,2022-04-23
688396,2022-03-31,2022-04-23
688396,2022-06-30,2022-08-19
688396,2022-09-30,2022-10-27
688396,2022-12-31,2023-04-28
688396,2023-03-31,2023-04-28
688396,2023-06-30,2023-08-31
688396,2023-09-30,2023-10-28
688396,2023-12-31,2024-04-26
688396,2024-03-31,2024-04-26
688396,2024-06-30,2024-08-31
688396,2024-09-30,2024-10-31
688396,2024-12-31,2025-04-30
688396,2025-03-31,2025-04-30
688396,2025-06-30,2025-08-29
688396,2025-09-30,2025-10-31
688396,2025-12-31,2026-04-25
688396,2026-03-31,2026-04-25
688396,2026-06-30,2026-08-25
600690,2015-03-31,2015-04-30
600690,2015-06-30,2015-08-29
600690,2015-09-30,2015-10-31
600690,2015-12-31,2016-04-29
600690,2016-03-31,2016-04-29
600690,2016-06-30,2016-08-31
600690,2016-09-30,2016-10-29
600690,2016-12-31,2017-04-29
600690,2017-03-31,2017-04-29
600690,2017-06-30,2017-08-28
600690,2017-09-30,2017-10-31
600690,2017-12-31,2018-04-26
600690,2018-03-31,2018-04-26
600690,2018-06-30,2018-08-31
600690,2018-09-30,2018-10-31
600690,2018-12-31,2019-04-30
600690,2019-03-31,2019-04-30
600690,2019-06-30,2019-08-30
600690,2019-09-30,2019-10-31
600690,2019-12-31,2020-04-30
600690,2020-03-31,2020-04-30
600690,2020-06-30,2020-08-29
600690,2020-09-30,2020-10-30
600690,2020-12-31,2021-03-31
600690,2021-03-31,2021-04-30
600690,2021-06-30,2021-08-31
600690,2021-09-30,2021-10-30
600690,2021-12-31,2022-03-31
600690,2022-03-31,2022-04-29
600690,2022-06-30,2022-08-30
600690,2022-09-30,2022-10-31
600690,2022-12-31,2023-03-31
600690,2023-03-31,2023-04-28
600690,2023-06-30,2023-08-31
600690,2023-09-30,2023-10-31
600690,2023-12-31,2024-03-28
600690,2024-03-31,2024-04-30
600690,2024-06-30,2024-08-28
600690,2024-09-30,2024-10-30
600690,2024-12-31,2025-03-28
600690,2025-03-31,2025-04-30
600690,2025-06-30,2025-08-29
600690,2025-09-30,2025-10-31
600690,2025-12-31,2026-03-27
600690,2026-03-31,2026-04-28
600690,2026-06-30,2026-08-28
300498,2015-12-31,2016-04-18
300498,2016-03-31,2016-04-22
300498,2016-06-30,2016-08-26
300498,2016-09-30,2016-10-14
300498,2016-12-31,2017-04-07
300498,2017-03-31,2017-04-17
300498,2017-06-30,2017-08-15
300498,2017-09-30,2017-10-30
300498,2017-12-31,2018-04-10
300498,2018-03-31,2018-04-24
300498,2018-06-30,2018-08-15
300498,2018-09-30,2018-10-24
300498,2018-12-31,2019-04-10
300498,2019-03-31,2019-04-25
300498,2019-06-30,2019-08-21
300498,2019-09-30,2019-10-23
300498,2019-12-31,2020-04-24
300498,2020-03-31,2020-04-24
300498,2020-06-30,2020-08-20
300498,2020-09-30,2020-10-30
300498,2020-12-31,2021-04-22
300498,2021-03-31,2021-04-22
300498,2021-06-30,2021-08-19
300498,2021-09-30,2021-10-28
300498,2021-12-31,2022-04-16
300498,2022-03-31,2022-04-27
300498,2022-06-30,2022-08-19
300498,2022-09-30,2022-10-26
300498,2022-12-31,2023-04-26
300498,2023-03-31,2023-04-26
300498,2023-06-30,2023-08-31
300498,2023-09-30,2023-10-26
300498,2023-12-31,2024-04-29
300498,2024-03-31,2024-04-29
300498,2024-06-30,2024-08-27
300498,2024-09-30,2024-10-23
300498,2024-12-31,2025-04-24
300498,2025-03-31,2025-04-24
300498,2025-06-30,2025-08-28
300498,2025-09-30,2025-10-22
300498,2025-12-31,2026-04-22
300498,2026-03-31,2026-04-22
300498,2026-06-30,2026-08-26
000408,2015-03-31,2015-04-29
000408,2015-06-30,2015-08-18
000408,2015-09-30,2015-10-23
000408,2015-12-31,2016-04-27
000408,2016-03-31,2016-04-27
000408,2016-06-30,2016-08-31
000408,2016-09-30,2016-10-31
000408,2016-12-31,2017-04-18
000408,2017-03-31,2017-04-27
000408,2017-06-30,2017-08-29
000408,2017-09-30,2017-10-31
000408,2017-12-31,2018-04-28
000408,2018-03-31,2018-04-28
000408,2018-06-30,2018-08-30
000408,2018-09-30,2018-10-30
000408,2018-12-31,2019-04-30
000408,2019-03-31,2019-04-30
000408,2019-06-30,2019-08-30
000408,2019-09-30,2019-10-30
000408,2019-12-31,2020-04-30
000408,2020-03-31,2020-04-30
000408,2020-06-30,2020-08-29
000408,2020-09-30,2020-10-31
000408,2020-12-31,2021-04-13
000408,2021-03-31,2021-04-30
000408,2021-06-30,2021-08-20
000408,2021-09-30,2021-10-20
000408,2021-12-31,2022-03-11
000408,2022-03-31,2022-04-29
000408,2022-06-30,2022-07-26
000408,2022-09-30,2022-10-20
000408,2022-12-31,2023-03-10
000408,2023-03-31,2023-04-18
000408,2023-06-30,2023-07-25
000408,2023-09-30,2023-10-20
000408,2023-12-31,2024-03-21
000408,2024-03-31,2024-04-30
000408,2024-06-30,2024-08-10
000408,2024-09-30,2024-10-26
000408,2024-12-31,2025-03-29
000408,2025-03-31,2025-04-19
000408,2025-06-30,2025-08-02
000408,2025-09-30,2025-10-17
000408,2025-12-31,2026-03-14
000408,2026-03-31,2026-04-18
000408,2026-06-30,2026-08-11
002236,2015-03-31,2015-04-16
002236,2015-06-30,2015-08-17
002236,2015-09-30,2015-10-26
002236,2015-12-31,2016-02-29
002236,2016-03-31,2016-04-29
002236,2016-06-30,2016-08-19
002236,2016-09-30,2016-10-18
002236,2016-12-31,2017-04-24
002236,2017-03-31,2017-04-26
002236,2017-06-30,2017-08-07
002236,2017-09-30,2017-10-30
002236,2017-12-31,2018-03-09
002236,2018-03-31,2018-04-27
002236,2018-06-30,2018-08-21
002236,2018-09-30,2018-10-26
002236,2018-12-31,2019-03-19
002236,2019-03-31,2019-04-26
002236,2019-06-30,2019-08-17
002236,2019-09-30,2019-10-29
002236,2019-12-31,2020-04-03
002236,2020-03-31,2020-04-28
002236,2020-06-30,2020-08-21
002236,2020-09-30,2020-10-13
002236,2020-12-31,2021-03-24
002236,2021-03-31,2021-04-23
002236,2021-06-30,2021-08-28
002236,2021-09-30,2021-10-30
002236,2021-12-31,2022-04-23
002236,2022-03-31,2022-04-23
002236,2022-06-30,2022-08-20
002236,2022-09-30,2022-10-29
002236,2022-12-31,2023-04-28
002236,2023-03-31,2023-04-28
002236,2023-06-30,2023-08-26
002236,2023-09-30,2023-10-21
002236,2023-12-31,2024-04-16
002236,2024-03-31,2024-04-16
002236,2024-06-30,2024-08-24
002236,2024-09-30,2024-10-26
002236,2024-12-31,2025-03-29
002236,2025-03-31,2025-04-19
002236,2025-06-30,2025-08-16
002236,2025-09-30,2025-10-25
002236,2025-12-31,2026-04-18
002236,2026-03-31,2026-04-18
002236,2026-06-30,2026-08-15
600875,2015-03-31,2015-04-30
600875,2015-06-30,2015-08-29
600875,2015-09-30,2015-10-30
600875,2015-12-31,2016-03-30
600875,2016-03-31,2016-04-30
600875,2016-06-30,2016-08-27
600875,2016-09-30,2016-10-22
600875,2016-12-31,2017-03-25
600875,2017-03-31,2017-04-29
600875,2017-06-30,2017-08-31
600875,2017-09-30,2017-10-28
600875,2017-12-31,2018-03-30
600875,2018-03-31,2018-04-28
600875,2018-06-30,2018-08-31
600875,2018-09-30,2018-10-31
600875,2018-12-31,2019-03-30
600875,2019-03-31,2019-04-30
600875,2019-06-30,2019-08-31
600875,2019-09-30,2019-10-30
600875,2019-12-31,2020-03-28
600875,2020-03-31,2020-04-29
600875,2020-06-30,2020-08-28
600875,2020-09-30,2020-10-30
600875,2020-12-31,2021-03-31
600875,2021-03-31,2021-04-30
600875,2021-06-30,2021-08-28
600875,2021-09-30,2021-10-30
600875,2021-12-31,2022-03-31
600875,2022-03-31,2022-04-30
600875,2022-06-30,2022-08-31
600875,2022-09-30,2022-10-29
600875,2022-12-31,2023-04-01
600875,2023-03-31,2023-04-29
600875,2023-06-30,2023-08-31
600875,2023-09-30,2023-10-31
600875,2023-12-31,2024-03-29
600875,2024-03-31,2024-04-30
600875,2024-06-30,2024-08-30
600875,2024-09-30,2024-10-31
600875,2024-12-31,2025-04-30
600875,2025-03-31,2025-04-30
600875,2025-06-30,2025-08-29
600875,2025-09-30,2025-10-31
600875,2025-12-31,2026-04-01
600875,2026-03-31,2026-04-30
600875,2026-06-30,2026-08-26
601766,2015-03-31,2015-04-30
601766,2015-06-30,2015-08-29
601766,2015-09-30,2015-10-31
601766,2015-12-31,2016-03-30
601766,2016-03-31,2016-04-28
601766,2016-06-30,2016-08-23
601766,2016-09-30,2016-10-29
601766,2016-12-31,2017-03-30
601766,2017-03-31,2017-04-28
601766,2017-06-30,2017-08-26
601766,2017-09-30,2017-10-28
601766,2017-12-31,2018-03-29
601766,2018-03-31,2018-04-27
601766,2018-06-30,2018-08-25
601766,2018-09-30,2018-10-31
601766,2018-12-31,2019-03-29
601766,2019-03-31,2019-04-30
601766,2019-06-30,2019-08-30
601766,2019-09-30,2019-10-31
601766,2019-12-31,2020-03-31
601766,2020-03-31,2020-04-30
601766,2020-06-30,2020-08-29
601766,2020-09-30,2020-10-31
601766,2020-12-31,2021-03-31
601766,2021-03-31,2021-04-30
601766,2021-06-30,2021-08-28
601766,2021-09-30,2021-10-30
601766,2021-12-31,2022-03-31
601766,2022-03-31,2022-04-30
601766,2022-06-30,2022-08-27
601766,2022-09-30,2022-10-29
601766,2022-12-31,2023-03-31
601766,2023-03-31,2023-04-29
601766,2023-06-30,2023-08-26
601766,2023-09-30,2023-10-28
601766,2023-12-31,2024-03-29
601766,2024-03-31,2024-04-30
601766,2024-06-30,2024-08-24
601766,2024-09-30,2024-10-31
601766,2024-12-31,2025-03-29
601766,2025-03-31,2025-04-30
601766,2025-06-30,2025-08-23
601766,2025-09-30,2025-10-31
601766,2025-12-31,2026-03-28
601766,2026-03-31,2026-04-30
601766,2026-06-30,2026-08-20
603993,2015-03-31,2015-04-28
603993,2015-06-30,2015-08-31
603993,2015-09-30,2015-10-30
603993,2015-12-31,2016-03-25
603993,2016-03-31,2016-04-29
603993,2016-06-30,2016-08-29
603993,2016-09-30,2016-10-31
603993,2016-12-31,2017-03-31
603993,2017-03-31,2017-04-28
603993,2017-06-30,2017-08-28
603993,2017-09-30,2017-10-30
603993,2017-12-31,2018-03-30
603993,2018-03-31,2018-04-28
603993,2018-06-30,2018-08-28
603993,2018-09-30,2018-10-30
603993,2018-12-31,2019-03-29
603993,2019-03-31,2019-04-30
603993,2019-06-30,2019-08-28
603993,2019-09-30,2019-10-30
603993,2019-12-31,2020-03-30
603993,2020-03-31,2020-04-30
603993,2020-06-30,2020-08-31
603993,2020-09-30,2020-10-29
603993,2020-12-31,2021-03-23
603993,2021-03-31,2021-04-28
603993,2021-06-30,2021-08-23
603993,2021-09-30,2021-10-28
603993,2021-12-31,2022-03-19
603993,2022-03-31,2022-04-29
603993,2022-06-30,2022-08-22
603993,2022-09-30,2022-10-24
603993,2022-12-31,2023-03-18
603993,2023-03-31,2023-04-29
603993,2023-06-30,2023-08-26
603993,2023-09-30,2023-10-28
603993,2023-12-31,2024-03-23
603993,2024-03-31,2024-04-30
603993,2024-06-30,2024-08-24
603993,2024-09-30,2024-10-29
603993,2024-12-31,2025-03-22
603993,2025-03-31,2025-04-26
603993,2025-06-30,2025-08-23
603993,2025-09-30,2025-10-25
603993,2025-12-31,2026-03-28
603993,2026-03-31,2026-04-25
603993,2026-06-30,2026-08-20
688036,2019-09-30,2019-10-30
688036,2019-12-31,2020-04-28
688036,2020-03-31,2020-04-29
688036,2020-06-30,2020-08-27
688036,2020-09-30,2020-10-28
688036,2020-12-31,2021-04-27
688036,2021-03-31,2021-04-28
688036,2021-06-30,2021-08-25
688036,2021-09-30,2021-10-26
688036,2021-12-31,2022-04-26
688036,2022-03-31,2022-04-27
688036,2022-06-30,2022-08-24
688036,2022-09-30,2022-10-26
688036,2022-12-31,2023-04-26
688036,2023-03-31,2023-04-28
688036,2023-06-30,2023-08-29
688036,2023-09-30,2023-10-18
688036,2023-12-31,2024-04-23
688036,2024-03-31,2024-04-25
688036,2024-06-30,2024-08-28
688036,2024-09-30,2024-10-29
688036,2024-12-31,2025-04-24
688036,2025-03-31,2025-04-29
688036,2025-06-30,2025-08-28
688036,2025-09-30,2025-10-29
688036,2025-12-31,2026-03-28
688036,2026-03-31,2026-04-28
688036,2026-06-30,2026-08-18
000596,2015-03-31,2015-04-29
000596,2015-06-30,2015-08-22
000596,2015-09-30,2015-10-30
000596,2015-12-31,2016-04-26
000596,2016-03-31,2016-04-26
000596,2016-06-30,2016-08-27
000596,2016-09-30,2016-10-31
000596,2016-12-31,2017-04-28
000596,2017-03-31,2017-04-28
000596,2017-06-30,2017-08-26
000596,2017-09-30,2017-10-28
000596,2017-12-31,2018-04-28
000596,2018-03-31,2018-04-28
000596,2018-06-30,2018-08-28
000596,2018-09-30,2018-10-27
000596,2018-12-31,2019-04-27
000596,2019-03-31,2019-04-27
000596,2019-06-30,2019-08-26
000596,2019-09-30,2019-10-28
000596,2019-12-31,2020-04-27
000596,2020-03-31,2020-04-27
000596,2020-06-30,2020-08-29
000596,2020-09-30,2020-10-29
000596,2020-12-31,2021-04-30
000596,2021-03-31,2021-04-30
000596,2021-06-30,2021-08-28
000596,2021-09-30,2021-10-30
000596,2021-12-31,2022-04-30
000596,2022-03-31,2022-04-30
000596,2022-06-30,2022-08-31
000596,2022-09-30,2022-10-31
000596,2022-12-31,2023-04-29
000596,2023-03-31,2023-04-29
000596,2023-06-30,2023-08-31
000596,2023-09-30,2023-10-28
000596,2023-12-31,2024-04-27
000596,2024-03-31,2024-04-27
000596,2024-06-30,2024-08-31
000596,2024-09-30,2024-10-31
000596,2024-12-31,2025-04-28
000596,2025-03-31,2025-04-28
000596,2025-06-30,2025-08-30
000596,2025-09-30,2025-10-31
000596,2025-12-31,2026-04-29
000596,2026-03-31,2026-04-29
000596,2026-06-30,2026-08-29
601360,2015-03-31,2015-04-29
601360,2015-06-30,2015-08-26
601360,2015-09-30,2015-10-29
601360,2015-12-31,2016-03-11
601360,2016-03-31,2016-04-28
601360,2016-06-30,2016-08-18
601360,2016-09-30,2016-10-28
601360,2016-12-31,2017-03-30
601360,2017-03-31,2017-04-27
601360,2017-06-30,2017-08-18
601360,2017-09-30,2017-10-28
601360,2017-12-31,2018-02-02
601360,2018-03-31,2018-04-27
601360,2018-06-30,2018-08-29
601360,2018-09-30,2018-10-31
601360,2018-12-31,2019-04-16
601360,2019-03-31,2019-04-30
601360,2019-06-30,2019-08-27
601360,2019-09-30,2019-10-31
601360,2019-12-31,2020-04-24
601360,2020-03-31,2020-04-24
601360,2020-06-30,2020-08-29
601360,2020-09-30,2020-10-31
601360,2020-12-31,2021-04-22
601360,2021-03-31,2021-04-22
601360,2021-06-30,2021-08-31
601360,2021-09-30,2021-10-28
601360,2021-12-31,2022-04-22
601360,2022-03-31,2022-04-22
601360,2022-06-30,2022-08-26
601360,2022-09-30,2022-10-28
601360,2022-12-31,2023-04-22
601360,2023-03-31,2023-04-22
601360,2023-06-30,2023-08-31
601360,2023-09-30,2023-10-28
601360,2023-12-31,2024-04-20
601360,2024-03-31,2024-04-20
601360,2024-06-30,2024-08-31
601360,2024-09-30,2024-10-31
601360,2024-12-31,2025-04-26
601360,2025-03-31,2025-04-26
601360,2025-06-30,2025-08-27
601360,2025-09-30,2025-10-31
601360,2025-12-31,2026-04-30
601360,2026-03-31,2026-04-30
601360,2026-06-30,2026-08-20
000999,2015-03-31,2015-04-29
000999,2015-06-30,2015-08-26
000999,2015-09-30,2015-10-29
000999,2015-12-31,2016-03-10
000999,2016-03-31,2016-04-26
000999,2016-06-30,2016-08-13
000999,2016-09-30,2016-10-31
000999,2016-12-31,2017-03-09
000999,2017-03-31,2017-04-28
000999,2017-06-30,2017-08-19
000999,2017-09-30,2017-10-30
000999,2017-12-31,2018-03-15
000999,2018-03-31,2018-04-28
000999,2018-06-30,2018-08-23
000999,2018-09-30,2018-10-30
000999,2018-12-31,2019-03-14
000999,2019-03-31,2019-04-27
000999,2019-06-30,2019-08-23
000999,2019-09-30,2019-10-30
000999,2019-12-31,2020-03-20
000999,2020-03-31,2020-04-29
000999,2020-06-30,2020-08-26
000999,2020-09-30,2020-10-30
000999,2020-12-31,2021-03-19
000999,2021-03-31,2021-04-30
000999,2021-06-30,2021-08-24
000999,2021-09-30,2021-10-27
000999,2021-12-31,2022-03-26
000999,2022-03-31,2022-04-23
000999,2022-06-30,2022-08-24
000999,2022-09-30,2022-10-29
000999,2022-12-31,2023-03-29
000999,2023-03-31,2023-04-29
000999,2023-06-30,2023-08-30
000999,2023-09-30,2023-10-28
000999,2023-12-31,2024-03-23
000999,2024-03-31,2024-04-20
000999,2024-06-30,2024-08-24
000999,2024-09-30,2024-10-26
000999,2024-12-31,2025-03-13
000999,2025-03-31,2025-04-29
000999,2025-06-30,2025-08-16
000999,2025-09-30,2025-10-25
000999,2025-12-31,2026-03-21
000999,2026-03-31,2026-04-25
000999,2026-06-30,2026-08-22
002142,2015-03-31,2015-04-28
002142,2015-06-30,2015-08-28
002142,2015-09-30,2015-10-30
002142,2015-12-31,2016-04-26
002142,2016-03-31,2016-04-26
002142,2016-06-30,2016-08-29
002142,2016-09-30,2016-10-22
002142,2016-12-31,2017-04-28
002142,2017-03-31,2017-04-28
002142,2017-06-30,2017-08-18
002142,2017-09-30,2017-10-27
002142,2017-12-31,2018-03-29
002142,2018-03-31,2018-04-28
002142,2018-06-30,2018-08-22
002142,2018-09-30,2018-10-30
002142,2018-12-31,2019-03-30
002142,2019-03-31,2019-04-26
002142,2019-06-30,2019-08-30
002142,2019-09-30,2019-10-31
002142,2019-12-31,2020-04-25
002142,2020-03-31,2020-04-25
002142,2020-06-30,2020-08-29
002142,2020-09-30,2020-10-29
002142,2020-12-31,2021-04-10
002142,2021-03-31,2021-04-24
002142,2021-06-30,2021-08-14
002142,2021-09-30,2021-10-29
002142,2021-12-31,2022-04-08
002142,2022-03-31,2022-04-27
002142,2022-06-30,2022-08-27
002142,2022-09-30,2022-10-28
002142,2022-12-31,2023-04-06
002142,2023-03-31,2023-04-28
002142,2023-06-30,2023-08-25
002142,2023-09-30,2023-10-31
002142,2023-12-31,2024-04-10
002142,2024-03-31,2024-04-30
002142,2024-06-30,2024-08-29
002142,2024-09-30,2024-10-29
002142,2024-12-31,2025-04-10
002142,2025-03-31,2025-04-29
002142,2025-06-30,2025-08-29
002142,2025-09-30,2025-10-28
002142,2025-12-31,2026-04-25
002142,2026-03-31,2026-04-25
002142,2026-06-30,2026-08-20
688008,2019-06-30,2019-08-30
688008,2019-09-30,2019-10-30
688008,2019-12-31,2020-04-25
688008,2020-03-31,2020-04-25
688008,2020-06-30,2020-08-15
688008,2020-09-30,2020-10-30
688008,2020-12-31,2021-04-30
688008,2021-03-31,2021-04-30
688008,2021-06-30,2021-08-28
688008,2021-09-30,2021-10-29
688008,2021-12-31,2022-04-29
688008,2022-03-31,2022-04-29
688008,2022-06-30,2022-08-10
688008,2022-09-30,2022-10-31
688008,2022-12-31,2023-04-28
688008,2023-03-31,2023-04-28
688008,2023-06-30,2023-08-24
688008,2023-09-30,2023-10-31
688008,2023-12-31,2024-04-10
688008,2024-03-31,2024-04-26
688008,2024-06-30,2024-08-27
688008,2024-09-30,2024-10-31
688008,2024-12-31,2025-04-11
688008,2025-03-31,2025-04-24
688008,2025-06-30,2025-08-30
688008,2025-09-30,2025-10-31
688008,2025-12-31,2026-03-31
688008,2026-03-31,2026-04-28
688008,2026-06-30,2026-08-29
300896,2020-09-30,2020-10-28
300896,2020-12-31,2021-02-09
300896,2021-03-31,2021-04-27
300896,2021-06-30,2021-08-24
300896,2021-09-30,2021-10-15
300896,2021-12-31,2022-03-08
300896,2022-03-31,2022-04-27
300896,2022-06-30,2022-08-25
300896,2022-09-30,2022-10-26
300896,2022-12-31,2023-03-09
300896,2023-03-31,2023-04-26
300896,2023-06-30,2023-08-25
300896,2023-09-30,2023-10-25
300896,2023-12-31,2024-03-20
300896,2024-03-31,2024-04-25
300896,2024-06-30,2024-08-22
300896,2024-09-30,2024-10-24
300896,2024-12-31,2025-03-20
300896,2025-03-31,2025-04-25
300896,2025-06-30,2025-08-19
300896,2025-09-30,2025-10-29
300896,2025-12-31,2026-03-20
300896,2026-03-31,2026-04-23
300896,2026-06-30,2026-08-21
301236,2021-12-31,2022-04-26
301236,2022-03-31,2022-04-26
301236,2022-06-30,2022-08-25
301236,2022-09-30,2022-10-27
301236,2022-12-31,2023-04-26
301236,2023-03-31,2023-04-26
301236,2023-06-30,2023-08-25
301236,2023-09-30,2023-10-26
301236,2023-12-31,2024-04-27
301236,2024-03-31,2024-04-27
301236,2024-06-30,2024-08-30
301236,2024-09-30,2024-10-26
301236,2024-12-31,2025-04-26
301236,2025-03-31,2025-04-30
301236,2025-06-30,2025-08-28
301236,2025-09-30,2025-10-30
301236,2025-12-31,2026-04-25
301236,2026-03-31,2026-04-25
301236,2026-06-30,2026-08-26
688183,2020-12-31,2021-03-26
688183,2021-03-31,2021-04-30
688183,2021-06-30,2021-08-14
688183,2021-09-30,2021-10-28
688183,2021-12-31,2022-03-25
688183,2022-03-31,2022-04-30
688183,2022-06-30,2022-08-13
688183,2022-09-30,2022-10-28
688183,2022-12-31,2023-03-28
688183,2023-03-31,2023-04-29
688183,2023-06-30,2023-08-18
688183,2023-09-30,2023-10-27
688183,2023-12-31,2024-03-28
688183,2024-03-31,2024-04-27
688183,2024-06-30,2024-08-28
688183,2024-09-30,2024-10-29
688183,2024-12-31,2025-03-28
688183,2025-03-31,2025-04-29
688183,2025-06-30,2025-08-16
688183,2025-09-30,2025-10-29
688183,2025-12-31,2026-04-24
688183,2026-03-31,2026-04-29
688183,2026-06-30,2026-08-15
300316,2015-03-31,2015-04-24
300316,2015-06-30,2015-07-25
300316,2015-09-30,2015-10-29
300316,2015-12-31,2016-03-10
300316,2016-03-31,2016-04-21
300316,2016-06-30,2016-08-25
300316,2016-09-30,2016-10-28
300316,2016-12-31,2017-04-26
300316,2017-03-31,2017-04-26
300316,2017-06-30,2017-08-29
300316,2017-09-30,2017-10-27
300316,2017-12-31,2018-04-10
300316,2018-03-31,2018-04-24
300316,2018-06-30,2018-08-22
300316,2018-09-30,2018-10-27
300316,2018-12-31,2019-04-10
300316,2019-03-31,2019-04-26
300316,2019-06-30,2019-08-30
300316,2019-09-30,2019-10-29
300316,2019-12-31,2020-04-25
300316,2020-03-31,2020-04-25
300316,2020-06-30,2020-08-27
300316,2020-09-30,2020-10-29
300316,2020-12-31,2021-04-24
300316,2021-03-31,2021-04-29
300316,2021-06-30,2021-08-27
300316,2021-09-30,2021-10-30
300316,2021-12-31,2022-04-27
300316,2022-03-31,2022-04-27
300316,2022-06-30,2022-08-27
300316,2022-09-30,2022-10-25
300316,2022-12-31,2023-04-03
300316,2023-03-31,2023-04-28
300316,2023-06-30,2023-08-22
300316,2023-09-30,2023-10-26
300316,2023-12-31,2024-04-13
300316,2024-03-31,2024-04-26
300316,2024-06-30,2024-08-21
300316,2024-09-30,2024-10-25
300316,2024-12-31,2025-04-19
300316,2025-03-31,2025-04-29
300316,2025-06-30,2025-08-23
300316,2025-09-30,2025-10-25
300316,2025-12-31,2026-04-11
300316,2026-03-31,2026-04-28
300316,2026-06-30,2026-08-22
